"Date","RZMRE","RZYE","RQMCL","RQYL","RQYE","RZRQYE"
"2017-03-14","18,161,667,290","379,909,565,928","11,298,186","73,816,983","716,963,002","380,626,528,930"
"2017-03-15","16,955,585,743","379,950,404,113","11,634,756","73,225,239","702,228,226","380,652,632,339"
"2017-03-16","23,353,204,991","383,764,251,100","16,502,890","77,285,087","737,466,282","384,501,717,382"
"2017-03-17","22,164,488,774","382,898,499,518","11,258,827","68,684,275","712,121,523","383,610,621,041"
"2017-03-20","18,600,990,191","384,132,997,560","9,253,670","66,143,252","653,076,404","384,786,073,964"
"2017-03-21","18,264,124,818","384,284,813,049","9,956,346","68,349,274","687,927,580","384,972,740,629"
"2017-03-22","20,810,463,389","384,541,330,120","14,707,043","72,092,224","709,138,505","385,250,468,625"
"2017-03-23","20,801,553,314","384,632,865,898","14,672,198","59,402,358","700,136,756","385,333,002,654"
"2017-03-24","20,685,102,493","383,993,029,461","16,889,123","60,831,077","679,255,591","384,672,285,052"
"2017-03-27","19,375,850,448","385,900,699,955","16,568,821","63,516,077","694,949,450","386,595,649,405"
"2017-03-28","16,877,697,760","386,183,702,432","14,395,464","63,220,030","678,208,309","386,861,910,741"
"2017-03-29","19,286,847,975","385,563,005,382","14,278,664","59,292,931","659,850,422","386,222,855,804"
"2017-03-30","20,605,958,663","385,688,599,780","14,620,942","55,103,393","623,227,769","386,311,827,549"
"2017-03-31","14,203,877,390","382,325,026,657","11,142,235","50,566,677","571,076,182","382,896,102,839"
"2017-04-05","22,758,189,355","384,442,441,952","15,730,543","51,875,814","594,428,393","385,036,870,345"
"2017-04-06","20,345,070,015","384,961,218,858","11,339,052","51,045,217","606,341,755","385,567,560,613"
"2017-04-07","21,378,840,034","383,933,163,652","13,592,641","51,685,650","589,687,016","384,522,850,668"
"2017-04-10","26,157,329,344","386,265,028,300","22,151,090","62,154,937","672,370,255","386,937,398,555"
"2017-04-11","30,469,100,048","387,348,297,907","23,451,809","65,736,330","704,174,705","388,052,472,612"
"2017-04-12","27,610,892,261","387,713,564,400","41,406,262","87,204,218","828,519,941","388,542,084,341"
"2017-04-13","22,255,508,196","388,524,268,944","33,124,869","95,557,897","877,819,534","389,402,088,478"
"2017-04-14","22,670,903,073","387,706,209,942","24,224,965","93,916,653","857,564,844","388,563,774,786"
"2017-04-17","19,198,229,123","388,109,786,933","32,364,832","101,340,269","881,685,055","388,991,471,988"
"2017-04-18","17,980,531,616","386,236,888,106","26,976,693","104,811,777","905,857,044","387,142,745,150"
"2017-04-19","18,642,822,589","384,486,555,012","20,505,278","92,675,971","838,452,120","385,325,007,132"
"2017-04-20","17,990,972,958","382,716,449,362","28,132,125","101,801,126","893,709,937","383,610,159,299"
"2017-04-21","14,552,426,798","379,943,014,518","18,371,323","92,372,422","796,274,811","380,739,289,329"
"2017-04-24","15,215,277,655","378,316,681,804","23,971,654","97,948,717","869,452,935","379,186,134,739"
"2017-04-25","14,994,342,958","377,254,940,535","21,949,743","96,327,199","857,543,038","378,112,483,573"
"2017-04-26","17,881,909,074","376,423,507,353","25,397,756","97,771,752","887,807,303","377,311,314,656"
"2017-04-27","21,505,698,931","376,495,106,174","24,610,273","100,285,400","919,708,412","377,414,814,586"
"2017-04-28","17,226,198,326","374,349,358,837","23,017,906","94,863,556","878,053,063","375,227,411,900"
"2017-05-02","17,649,680,633","375,041,419,004","26,482,240","100,885,838","959,785,164","376,001,204,168"
"2017-05-03","17,741,643,948","375,820,955,568","22,916,109","97,481,664","925,632,246","376,746,587,814"
"2017-05-04","18,456,152,266","375,995,426,997","35,893,848","111,876,077","1,008,785,152","377,004,212,149"
"2017-05-05","16,477,259,864","374,233,126,915","19,075,550","96,123,580","930,631,659","375,163,758,574"
"2017-05-08","16,221,856,254","372,686,897,686","35,590,649","111,756,088","1,000,992,299","373,687,889,985"
"2017-05-09","12,761,271,778","371,271,763,184","20,338,331","98,754,437","939,539,569","372,211,302,753"
"2017-05-10","14,497,786,479","368,355,233,386","32,632,504","109,988,699","1,009,791,285","369,365,024,671"
"2017-05-11","14,901,528,683","365,435,605,315","29,106,268","108,129,956","995,940,583","366,431,545,898"
"2017-05-12","12,999,712,267","363,071,152,724","26,119,094","104,022,318","984,723,853","364,055,876,577"
"2017-05-15","12,758,765,282","362,318,146,586","24,790,717","107,837,908","1,015,298,374","363,333,444,960"
"2017-05-16","20,407,705,137","363,937,643,142","31,812,247","113,839,249","1,076,676,525","365,014,319,667"
"2017-05-17","19,281,087,144","364,149,005,213","26,828,642","112,032,247","1,040,953,111","365,189,958,324"
"2017-05-18","16,169,880,794","364,875,249,577","16,340,696","103,537,394","965,874,287","365,841,123,864"
"2017-05-19","13,705,582,141","363,794,160,195","14,967,078","97,522,682","928,732,273","364,722,892,468"
"2017-05-22","15,039,638,660","363,910,901,509","22,383,161","105,825,647","988,071,166","364,898,972,675"
"2017-05-23","15,322,992,221","361,894,573,320","22,356,567","107,012,220","971,271,296","362,865,844,616"
"2017-05-24","12,836,994,935","361,285,363,996","26,577,469","110,453,240","996,791,849","362,282,155,845"
"2017-05-25","16,750,576,165","360,790,843,377","31,773,800","112,779,815","1,106,094,863","361,896,938,240"
"2017-05-26","13,704,886,506","358,156,972,671","17,462,052","91,361,532","892,059,106","359,049,031,777"
"2017-05-31","14,742,161,970","358,735,763,010","25,631,090","101,473,537","990,295,450","359,726,058,460"
"2017-06-01","13,059,574,775","356,899,264,340","22,183,882","101,108,557","968,246,352","357,867,510,692"
"2017-06-02","12,836,831,263","356,176,682,853","19,442,833","99,957,235","970,676,188","357,147,359,041"
"2017-06-05","11,686,375,320","356,184,649,448","15,897,561","92,353,492","936,819,788","357,121,469,236"
"2017-06-06","10,846,477,215","355,472,431,426","18,154,593","96,847,021","986,261,738","356,458,693,164"
"2017-06-07","18,963,593,316","356,764,418,655","17,644,274","89,094,144","935,538,855","357,699,957,510"
"2017-06-08","16,907,236,788","356,892,443,200","17,448,502","92,762,169","986,816,054","357,879,259,254"
"2017-06-09","14,873,027,522","356,537,908,061","15,049,281","88,383,669","920,588,345","357,458,496,406"
"2017-06-12","15,245,976,817","357,074,992,223","16,304,164","90,705,131","960,521,409","358,035,513,632"
"2017-06-13","15,510,152,843","358,387,153,884","19,791,059","92,355,777","992,618,465","359,379,772,349"
"2017-06-14","15,500,757,543","358,338,421,711","17,002,013","90,509,015","991,755,444","359,330,177,155"
"2017-06-15","17,400,749,864","359,886,953,330","15,983,069","88,962,895","961,251,514","360,848,204,844"
"2017-06-16","14,064,737,650","358,413,770,932","15,353,546","88,920,640","973,316,551","359,387,087,483"
"2017-06-19","14,327,148,220","359,244,743,124","12,174,759","85,283,146","944,466,602","360,189,209,726"
"2017-06-20","17,401,834,914","359,166,435,223","17,524,292","86,555,381","997,044,902","360,163,480,125"
"2017-06-21","17,489,105,501","359,877,277,809","15,862,080","78,907,489","966,660,077","360,843,937,886"
"2017-06-22","20,104,831,194","359,393,887,211","23,529,238","84,192,540","1,024,768,338","360,418,655,549"
"2017-06-23","18,054,249,450","358,904,197,615","16,431,487","76,511,507","964,469,472","359,868,667,087"
"2017-06-26","22,998,715,124","360,915,740,900","25,141,522","82,798,582","1,034,691,089","361,950,431,989"
"2017-06-27","18,600,676,148","362,654,305,822","12,474,211","73,894,967","936,928,223","363,591,234,045"
"2017-06-28","17,874,971,304","363,689,633,943","18,465,952","79,094,509","990,686,634","364,680,320,577"
"2017-06-29","18,052,275,626","364,647,867,791","14,623,358","76,934,781","964,550,410","365,612,418,201"
"2017-06-30","16,465,745,204","364,078,062,665","11,821,551","73,543,473","925,786,047","365,003,848,712"
"2017-07-03","18,551,532,429","365,028,006,156","16,392,621","75,930,847","942,077,447","365,970,083,603"
"2017-07-04","19,355,177,114","365,761,817,146","16,756,867","76,266,467","956,784,369","366,718,601,515"
"2017-07-05","19,892,357,944","366,412,837,230","16,528,842","76,242,010","956,795,643","367,369,632,873"
"2017-07-06","23,360,052,982","366,588,652,210","18,643,028","82,519,456","1,034,512,564","367,623,164,774"
"2017-07-07","21,738,837,881","366,252,500,650","16,745,028","77,976,767","959,105,280","367,211,605,930"
"2017-07-10","23,706,840,982","367,382,764,848","20,479,443","85,156,584","1,023,345,071","368,406,109,919"
"2017-07-11","21,071,842,896","367,502,144,444","14,744,254","79,726,372","982,595,041","368,484,739,485"
"2017-07-12","20,869,160,670","368,315,080,053","19,506,031","81,822,386","984,836,684","369,299,916,737"
"2017-07-13","18,814,164,667","367,324,311,851","20,358,502","85,309,584","1,029,662,284","368,353,974,135"
"2017-07-14","17,111,557,714","365,520,865,611","14,061,347","82,022,013","971,835,008","366,492,700,619"
"2017-07-17","23,648,932,492","361,902,012,088","26,761,676","88,259,112","1,016,999,943","362,919,012,031"
"2017-07-18","16,632,744,456","361,796,164,951","22,594,404","89,742,669","1,021,930,758","362,818,095,709"
"2017-07-19","22,859,968,978","361,459,300,476","26,974,743","90,831,789","1,055,668,049","362,514,968,525"
"2017-07-20","23,478,002,941","362,428,582,625","19,814,306","90,458,575","1,091,448,267","363,520,030,892"
"2017-07-21","19,661,569,639","361,362,990,936","15,184,522","86,137,966","984,263,637","362,347,254,573"
"2017-07-24","21,722,433,458","363,172,216,586","17,630,232","88,509,946","1,017,720,746","364,189,937,332"
"2017-07-25","19,710,627,372","364,548,709,254","16,858,552","87,743,237","972,441,414","365,521,150,668"
"2017-07-26","20,498,249,095","365,284,731,210","19,258,199","87,631,361","965,311,178","366,250,042,388"
"2017-07-27","26,177,422,895","367,367,346,077","27,493,397","94,071,255","1,044,326,865","368,411,672,942"
"2017-07-28","21,249,641,857","366,018,130,074","25,166,518","95,914,383","1,037,263,683","367,055,393,757"
"2017-07-31","26,410,488,547","367,685,356,105","29,636,685","105,172,935","1,087,571,710","368,772,927,815"
"2017-08-01","25,460,976,838","368,331,400,540","33,032,129","109,361,890","1,137,784,701","369,469,185,241"
"2017-08-02","27,088,341,834","369,072,577,727","25,996,800","106,924,418","1,108,182,889","370,180,760,616"
"2017-08-03","24,274,597,752","370,547,472,541","22,524,615","103,025,330","1,054,413,292","371,601,885,833"
"2017-08-04","24,568,994,140","369,286,084,881","27,720,397","104,769,272","1,057,151,161","370,343,236,042"
"2017-08-07","18,968,010,416","369,722,163,849","22,142,698","103,321,206","1,022,648,692","370,744,812,541"
"2017-08-08","23,515,863,814","369,734,485,996","31,039,788","113,660,445","1,124,308,210","370,858,794,206"
"2017-08-09","22,986,383,338","370,925,499,024","34,425,959","118,862,406","1,116,707,919","372,042,206,943"
"2017-08-10","23,319,944,395","370,985,194,677","33,292,223","109,224,865","1,058,291,442","372,043,486,119"
"2017-08-11","22,495,982,978","369,512,862,164","35,892,024","105,793,645","997,308,088","370,510,170,252"
"2017-08-14","22,534,837,446","372,246,550,889","27,582,404","106,537,411","1,060,092,541","373,306,643,430"
"2017-08-15","20,520,571,463","372,745,867,964","27,666,166","113,250,018","1,083,474,584","373,829,342,548"
"2017-08-16","23,714,103,409","374,044,182,317","21,392,235","106,471,285","1,086,142,581","375,130,324,898"
"2017-08-17","25,084,492,279","374,962,435,644","27,885,560","105,429,647","1,073,590,969","376,036,026,613"
"2017-08-18","20,414,722,200","374,318,362,951","19,219,350","95,912,332","1,013,329,777","375,331,692,728"
"2017-08-21","21,452,523,918","376,035,833,416","26,503,642","105,370,289","1,077,578,275","377,113,411,691"
"2017-08-22","21,376,729,837","376,768,883,360","17,428,654","103,164,842","1,077,502,446","377,846,385,806"
"2017-08-23","18,564,956,839","376,997,559,064","18,043,103","102,284,584","1,071,963,017","378,069,522,081"
"2017-08-24","16,446,532,537","376,951,699,030","21,124,641","98,425,154","1,020,406,806","377,972,105,836"
"2017-08-25","19,549,964,812","376,652,174,003","23,472,166","94,367,347","1,004,621,111","377,656,795,114"
"2017-08-28","29,423,021,381","378,370,291,462","22,334,922","94,795,365","1,056,059,021","379,426,350,483"
"2017-08-29","23,798,254,830","379,834,960,685","16,181,149","91,699,848","1,036,587,080","380,871,547,765"
"2017-08-30","22,578,036,928","380,283,622,180","25,611,005","99,145,333","1,056,676,257","381,340,298,437"
"2017-08-31","23,366,658,332","382,564,050,515","15,628,496","89,522,846","998,231,178","383,562,281,693"
"2017-09-01","27,248,847,041","382,716,502,942","23,345,016","94,660,361","1,010,388,423","383,726,891,365"
"2017-09-04","29,253,515,823","385,247,490,012","19,032,804","88,614,090","985,608,896","386,233,098,908"
"2017-09-05","26,079,147,784","387,140,818,040","21,597,530","93,229,334","1,050,744,696","388,191,562,736"
"2017-09-06","30,083,782,475","389,464,573,621","16,972,169","90,071,682","1,012,959,156","390,477,532,777"
"2017-09-07","31,001,479,378","392,078,380,649","25,476,544","95,485,051","1,068,815,091","393,147,195,740"
"2017-09-08","25,821,935,615","392,077,035,132","21,445,479","89,538,588","1,015,653,643","393,092,688,775"
"2017-09-11","29,625,422,738","395,880,476,733","17,499,394","85,595,625","1,002,360,241","396,882,836,974"
"2017-09-12","39,507,982,648","398,601,992,160","21,304,504","89,765,411","1,064,965,803","399,666,957,963"
"2017-09-13","27,438,304,638","399,682,671,588","21,459,467","93,293,166","1,122,020,367","400,804,691,955"
"2017-09-14","28,907,468,445","400,455,265,667","20,873,594","88,033,837","1,084,852,497","401,540,118,164"
"2017-09-15","27,888,800,580","400,280,335,840","19,595,383","84,138,883","1,032,059,266","401,312,395,106"
"2017-09-18","25,563,234,574","401,981,639,457","18,357,300","84,085,401","1,034,348,521","403,015,987,978"
"2017-09-19","27,487,191,489","403,607,658,477","15,249,832","79,523,033","1,015,902,746","404,623,561,223"
"2017-09-20","28,146,089,892","406,034,655,275","17,768,247","80,442,494","1,022,416,568","407,057,071,843"
"2017-09-21","27,019,534,695","404,268,011,840","17,539,568","78,831,208","1,021,627,268","405,289,639,108"
"2017-09-22","22,771,276,643","403,655,729,725","15,372,957","74,308,685","960,586,787","404,616,316,512"
"2017-09-25","21,975,241,895","403,360,937,684","16,132,922","74,977,089","976,231,723","404,337,169,407"
"2017-09-26","20,174,851,627","403,729,953,087","15,054,722","73,451,972","906,457,299","404,636,410,386"
"2017-09-27","21,322,385,723","403,349,041,270","12,730,343","71,593,639","906,128,321","404,255,169,591"
"2017-09-28","22,117,229,938","402,329,811,220","12,699,301","70,182,884","890,082,112","403,219,893,332"
"2017-09-29","21,205,501,340","395,617,878,935","6,001,572","58,433,285","733,256,278","396,351,135,213"
"2017-10-09","32,510,062,183","402,844,790,525","22,399,652","72,016,267","928,213,119","403,773,003,644"
"2017-10-10","27,771,544,898","405,080,709,764","16,184,996","68,255,263","908,158,650","405,988,868,414"
"2017-10-11","28,610,281,460","406,524,057,405","16,177,881","71,348,885","985,178,011","407,509,235,416"
"2017-10-12","23,290,460,257","406,759,806,457","12,638,116","70,812,957","939,397,229","407,699,203,686"
"2017-10-13","23,108,267,213","407,030,215,382","19,242,434","76,441,044","981,543,255","408,011,758,637"
"2017-10-16","28,094,472,917","407,025,279,896","17,942,867","76,535,582","967,659,091","407,992,938,987"
"2017-10-17","18,834,344,807","406,433,286,184","12,103,501","73,093,620","926,130,904","407,359,417,088"
"2017-10-18","20,737,936,077","405,214,775,637","16,707,709","78,358,454","1,026,953,527","406,241,729,164"
"2017-10-19","20,735,251,769","404,467,632,240","14,394,082","75,742,010","964,149,733","405,431,781,973"
"2017-10-20","17,023,652,341","403,490,065,193","12,097,233","72,615,992","925,054,223","404,415,119,416"
"2017-10-23","18,472,725,524","404,856,421,571","13,384,270","73,432,294","920,620,975","405,777,042,546"
"2017-10-24","18,535,754,471","403,614,833,155","15,886,874","75,877,795","993,588,372","404,608,421,527"
"2017-10-25","21,783,609,236","405,034,527,999","14,802,511","77,723,962","988,260,779","406,022,788,778"
"2017-10-26","25,181,451,785","406,320,800,469","18,871,315","81,653,916","1,035,737,527","407,356,537,996"
"2017-10-27","21,073,961,599","405,332,193,918","15,140,995","79,322,487","1,011,305,706","406,343,499,624"
"2017-10-30","25,929,316,389","405,173,897,730","17,832,124","79,277,139","1,025,850,393","406,199,748,123"
"2017-10-31","20,124,061,200","405,514,373,968","13,809,518","78,774,879","1,015,260,760","406,529,634,728"
"2017-11-01","21,477,489,459","407,004,183,282","22,717,051","88,432,283","1,095,180,138","408,099,363,420"
"2017-11-02","21,851,344,932","407,684,776,639","21,510,732","85,245,512","1,119,105,149","408,803,881,788"
"2017-11-03","22,167,093,758","406,006,680,419","15,630,507","78,656,036","1,054,874,782","407,061,555,201"
"2017-11-06","23,798,931,420","408,327,692,385","17,427,569","79,063,140","1,039,543,257","409,367,235,642"
"2017-11-07","25,574,125,740","409,548,437,167","23,583,847","86,139,535","1,159,342,210","410,707,779,377"
"2017-11-08","29,704,586,841","412,851,782,687","22,160,215","86,246,660","1,147,000,270","413,998,782,957"
"2017-11-09","24,968,936,472","413,955,147,463","18,895,563","85,070,306","1,182,716,793","415,137,864,256"
"2017-11-10","28,860,454,731","415,397,086,399","18,245,262","85,334,924","1,179,560,443","416,576,646,842"
"2017-11-13","33,040,825,127","419,463,746,114","22,051,159","89,085,408","1,247,470,532","420,711,216,646"
"2017-11-14","31,883,912,373","421,653,947,429","17,611,774","86,158,231","1,196,946,899","422,850,894,328"
"2017-11-15","26,244,649,016","422,466,452,766","22,000,469","87,845,631","1,191,554,116","423,658,006,882"
"2017-11-16","24,818,294,100","423,058,744,215","16,976,316","84,314,525","1,165,589,608","424,224,333,823"
"2017-11-17","27,353,850,752","417,228,251,977","21,505,987","86,441,815","1,161,321,566","418,389,573,543"
"2017-11-20","24,439,128,825","417,776,439,867","18,813,484","82,741,055","1,142,020,244","418,918,460,111"
"2017-11-21","29,502,754,210","420,294,816,687","24,763,920","89,541,212","1,291,534,489","421,586,351,176"
"2017-11-22","28,928,021,822","420,409,118,957","19,730,412","85,428,047","1,246,322,401","421,655,441,358"
"2017-11-23","26,774,673,667","419,256,553,556","25,725,584","88,344,419","1,244,789,137","420,501,342,693"
"2017-11-24","19,881,342,688","417,200,554,483","17,096,262","78,377,500","1,126,878,830","418,327,433,313"
"2017-11-27","20,104,688,681","416,898,405,299","19,776,867","79,674,585","1,105,677,402","418,004,082,701"
"2017-11-28","18,650,720,488","417,957,044,852","15,320,048","76,340,506","1,090,952,654","419,047,997,506"
"2017-11-29","21,635,409,095","418,361,375,388","23,102,160","84,006,177","1,150,636,085","419,512,011,473"
"2017-11-30","18,195,164,657","417,618,440,810","12,562,661","75,668,302","1,059,758,415","418,678,199,225"
"2017-12-01","17,834,901,546","416,924,078,336","15,176,476","74,898,306","1,036,553,575","417,960,631,911"
"2017-12-04","17,868,338,360","416,379,724,435","18,233,015","77,755,475","1,046,176,089","417,425,900,524"
"2017-12-05","19,045,765,976","412,642,661,927","14,716,996","75,085,713","993,300,636","413,635,962,563"
"2017-12-06","18,795,915,549","413,117,740,938","16,774,514","75,869,396","1,020,738,222","414,138,479,160"
"2017-12-07","15,080,387,264","413,022,494,985","13,365,186","73,488,009","964,732,542","413,987,227,527"
"2017-12-08","16,505,495,686","413,206,106,402","14,833,047","72,366,243","967,008,172","414,173,114,574"
"2017-12-11","18,878,062,574","413,524,818,501","18,902,321","77,025,368","1,027,477,356","414,552,295,857"
"2017-12-12","18,646,714,002","414,189,342,865","14,494,507","74,650,476","1,003,479,352","415,192,822,217"
"2017-12-13","17,038,295,466","415,426,217,652","15,240,525","74,966,834","1,052,433,263","416,478,650,915"
"2017-12-14","18,738,018,577","416,050,313,153","16,997,859","76,797,139","1,057,723,981","417,108,037,134"
"2017-12-15","18,161,828,737","414,481,225,205","12,976,039","71,823,607","988,583,174","415,469,808,379"
"2017-12-18","15,920,133,608","414,967,883,643","13,334,932","71,430,132","977,495,706","415,945,379,349"
"2017-12-19","15,184,171,836","415,569,369,452","14,586,066","74,479,347","1,008,236,938","416,577,606,390"
"2017-12-20","16,597,566,861","415,191,455,625","12,514,608","71,607,860","988,587,129","416,180,042,754"
"2017-12-21","18,241,981,657","415,739,733,710","17,140,292","75,495,122","1,061,464,993","416,801,198,703"
"2017-12-22","15,885,376,992","415,430,055,174","11,744,309","70,611,685","1,003,986,010","416,434,041,184"
"2017-12-25","17,706,648,977","416,686,670,698","18,120,930","76,379,015","1,056,735,032","417,743,405,730"
"2017-12-26","15,492,672,392","417,853,545,964","15,737,593","72,031,235","954,890,247","418,808,436,211"
"2017-12-27","18,861,740,006","419,203,537,304","16,665,461","70,682,981","976,825,152","420,180,362,456"
"2017-12-28","18,373,085,601","419,592,041,418","15,709,668","69,414,860","957,338,350","420,549,379,768"
"2017-12-29","14,578,714,106","416,475,993,105","11,561,574","65,200,624","921,118,628","417,397,111,733"
"2018-01-02","19,318,739,801","416,786,551,136","16,854,859","68,835,305","1,002,431,176","417,788,982,312"
"2018-01-03","24,600,561,646","418,038,453,643","19,978,687","72,416,295","1,020,955,675","419,059,409,318"
"2018-01-04","21,219,153,695","418,393,156,625","18,747,022","72,591,994","1,051,553,585","419,444,710,210"
"2018-01-05","21,590,954,402","417,780,059,574","20,702,321","75,096,316","1,052,191,948","418,832,251,522"
"2018-01-08","25,295,660,627","419,757,512,895","17,673,647","73,228,177","1,035,018,020","420,792,530,915"
"2018-01-09","22,612,670,713","421,331,167,175","16,498,273","73,829,820","1,047,728,025","422,378,895,200"
"2018-01-10","23,888,251,468","422,887,438,096","13,658,463","71,043,183","1,028,609,238","423,916,047,334"
"2018-01-11","22,739,642,154","424,530,615,308","16,558,697","73,787,108","1,076,428,651","425,607,043,959"
"2018-01-12","20,701,954,249","423,711,946,855","13,700,620","70,339,680","1,028,439,649","424,740,386,504"
"2018-01-15","27,200,167,361","423,688,666,962","22,040,012","76,190,075","1,085,817,849","424,774,484,811"
"2018-01-16","24,630,900,120","424,795,783,333","20,847,473","76,754,736","1,101,566,772","425,897,350,105"
"2018-01-17","28,308,747,083","425,352,253,011","32,351,726","86,120,482","1,139,420,634","426,491,673,645"
"2018-01-18","18,645,872,553","425,649,876,189","22,844,734","80,107,823","1,068,073,043","426,717,949,232"
"2018-01-19","22,197,715,872","425,038,667,651","23,082,290","78,451,316","1,072,714,036","426,111,381,687"
"2018-01-22","22,844,579,254","426,337,351,348","17,963,671","74,615,557","1,087,589,406","427,424,940,754"
"2018-01-23","21,606,579,298","426,841,578,991","20,286,706","76,540,447","1,073,592,172","427,915,171,163"
"2018-01-24","28,228,438,389","428,978,787,026","20,954,320","74,365,678","1,070,477,341","430,049,264,367"
"2018-01-25","26,786,075,436","428,834,763,488","18,833,252","73,167,268","1,039,365,039","429,874,128,527"
"2018-01-26","21,717,443,254","427,640,006,021","13,804,903","68,144,348","998,026,906","428,638,032,927"
"2018-01-29","25,780,409,108","429,733,941,151","16,558,214","70,035,385","1,007,744,281","430,741,685,432"
"2018-01-30","19,762,375,752","430,224,103,947","13,672,607","67,105,162","949,537,114","431,173,641,061"
"2018-01-31","21,565,619,487","428,872,876,720","17,608,080","67,918,651","966,806,901","429,839,683,621"
"2018-02-01","22,877,129,433","425,272,063,589","30,588,723","79,876,842","971,417,353","426,243,480,942"
"2018-02-02","18,519,765,446","421,722,516,810","19,797,479","69,303,969","944,637,596","422,667,154,406"
"2018-02-05","18,187,429,157","420,712,495,129","16,812,387","66,726,359","891,062,919","421,603,558,048"
"2018-02-06","21,138,241,827","415,230,395,334","22,102,640","69,875,518","897,220,549","416,127,615,883"
"2018-02-07","21,879,143,708","412,743,088,709","18,952,490","65,164,662","851,868,545","413,594,957,254"
"2018-02-08","14,983,684,511","410,223,893,273","16,546,608","64,264,807","828,197,873","411,052,091,146"
"2018-02-09","16,632,503,194","403,099,304,754","21,884,782","62,542,206","762,602,182","403,861,906,936"
"2018-02-12","12,901,740,468","399,516,672,512","14,280,626","59,564,848","795,381,254","400,312,053,766"
"2018-02-13","12,828,233,808","396,006,009,472","14,833,701","62,730,670","811,874,115","396,817,883,587"
"2018-02-14","8,148,260,700","390,176,660,654","5,840,577","50,553,139","675,723,881","390,852,384,535"
"2018-02-22","15,932,617,570","392,133,610,438","22,459,380","66,098,425","883,536,225","393,017,146,663"
"2018-02-23","14,417,203,372","392,347,602,366","13,922,773","64,917,069","854,612,103","393,202,214,469"
"2018-02-26","23,324,148,143","395,007,796,231","24,149,747","74,023,715","976,879,039","395,984,675,270"
"2018-02-27","21,177,881,293","395,770,641,779","14,092,510","66,956,719","915,414,924","396,686,056,703"
"2018-02-28","19,499,737,961","395,679,399,247","20,712,846","73,462,447","1,017,585,886","396,696,985,133"
"2018-03-01","20,708,353,086","397,505,614,155","20,602,156","76,199,859","1,050,655,066","398,556,269,221"
"2018-03-02","19,127,546,693","397,375,713,409","16,643,156","72,934,265","1,004,441,014","398,380,154,423"
"2018-03-05","16,606,927,992","397,397,342,785","15,293,688","72,691,913","1,012,009,844","398,409,352,629"
"2018-03-06","22,915,106,061","397,902,385,383","23,956,450","78,432,637","1,081,189,128","398,983,574,511"
"2018-03-07","17,925,458,583","397,529,554,679","17,585,270","79,379,369","1,065,087,820","398,594,642,499"
"2018-03-08","16,753,972,584","397,581,104,062","18,025,592","79,021,694","1,091,298,246","398,672,402,308"
"2018-03-09","23,571,331,270","397,783,822,833","18,879,487","77,358,387","1,097,827,971","398,881,650,804"
"2018-03-12","29,228,292,367","400,150,201,173","19,785,778","79,110,891","1,139,838,340","401,290,039,513"
"2018-03-13","23,284,110,899","401,032,327,058","17,320,167","78,609,083","1,120,338,944","402,152,666,002"
"2018-03-14","20,677,855,295","402,219,593,506","17,893,540","78,319,938","1,118,268,920","403,337,862,426"
"2018-03-15","19,738,810,459","402,535,198,326","21,955,627","83,179,798","1,164,961,123","403,700,159,449"
"2018-03-16","16,921,640,778","400,694,644,568","18,038,254","80,172,398","1,112,728,762","401,807,373,330"
"2018-03-19","17,949,818,308","401,128,627,955","16,707,810","79,080,858","1,107,799,520","402,236,427,475"
"2018-03-20","17,440,696,910","401,116,254,520","18,626,667","80,847,630","1,147,522,040","402,263,776,560"
"2018-03-21","19,698,621,255","401,721,632,428","17,837,813","81,267,366","1,126,381,298","402,848,013,726"
"2018-03-22","17,569,215,358","402,321,885,871","16,408,927","80,514,546","1,087,504,218","403,409,390,089"
"2018-03-23","23,191,334,666","395,824,586,161","29,075,534","83,521,807","1,104,034,512","396,928,620,673"
"2018-03-26","18,398,489,864","396,574,411,318","20,082,390","77,506,739","1,065,330,893","397,639,742,211"
"2018-03-27","22,571,518,524","396,747,586,650","20,168,197","81,245,979","1,172,295,748","397,919,882,398"
"2018-03-28","19,563,362,542","396,504,184,064","22,663,719","85,061,061","1,172,318,206","397,676,502,270"
"2018-03-29","20,731,279,929","397,699,485,376","23,562,850","85,156,442","1,201,899,247","398,901,384,623"
"2018-03-30","21,618,450,626","396,907,457,138","17,907,912","80,149,354","1,180,345,010","398,087,802,148"
"2018-04-02","25,849,851,343","397,827,599,652","16,887,399","80,472,846","1,182,374,513","399,009,974,165"
"2018-04-03","19,679,903,192","397,591,965,582","18,791,519","80,522,874","1,153,046,421","398,745,012,003"
"2018-04-04","17,265,685,178","394,631,001,181","14,657,397","75,444,368","1,053,838,387","395,684,839,568"
"2018-04-09","18,358,093,850","396,234,174,010","16,916,571","76,915,066","1,074,537,665","397,308,711,675"
"2018-04-10","18,582,471,758","395,573,831,621","21,054,491","82,227,606","1,158,493,608","396,732,325,229"
"2018-04-12","15,040,719,522","395,264,707,895","12,451,310","80,681,945","1,167,610,258","396,432,318,153"
"2018-04-13","14,955,477,583","394,396,563,851","13,252,956","79,470,285","1,147,909,797","395,544,473,648"
"2018-04-16","18,074,048,640","394,690,880,801","16,159,684","80,535,657","1,176,816,969","395,867,697,770"
"2018-04-17","19,054,010,536","393,095,103,488","18,959,119","82,825,378","1,176,360,188","394,271,463,676"
"2018-04-18","21,254,816,421","393,077,126,067","28,719,707","91,804,401","1,257,276,209","394,334,402,276"
