"Date","RZMRE","RZYE","RQMCL","RQYL","RQYE","RZRQYE"
"2018-01-18","36,979,327,828","634,228,438,561","103,608,937","552,058,099","4,477,045,539","638,705,484,100"
"2018-01-19","37,339,370,592","636,018,905,560","105,099,649","554,563,499","4,378,780,910","640,397,686,470"
"2018-01-22","33,237,544,268","639,921,300,534","87,925,167","542,599,432","4,354,081,581","644,275,382,115"
"2018-01-23","37,876,068,321","644,564,213,418","86,183,139","540,815,711","4,455,055,561","649,019,268,979"
"2018-01-24","42,616,129,855","646,859,187,212","98,229,541","542,170,310","4,448,193,750","651,307,380,962"
"2018-01-25","38,141,340,740","647,529,134,317","95,255,666","533,190,722","4,381,538,742","651,910,673,059"
"2018-01-26","34,247,168,309","646,634,615,949","76,289,213","516,847,971","4,269,286,836","650,903,902,785"
"2018-01-29","38,181,209,245","648,256,047,965","71,491,288","501,055,416","4,192,740,627","652,448,788,592"
"2018-01-30","28,745,206,171","648,176,166,579","60,408,630","478,033,248","4,058,242,338","652,234,408,917"
"2018-01-31","28,966,225,507","645,400,680,690","73,671,246","483,571,589","4,054,638,580","649,455,319,270"
"2018-02-01","29,702,648,663","636,482,319,607","79,415,607","502,463,110","4,233,708,630","640,716,028,237"
"2018-02-02","27,287,974,198","631,035,437,334","56,031,475","473,192,696","4,042,598,212","635,078,035,546"
"2018-02-05","29,843,195,422","630,054,975,768","104,110,875","514,623,809","4,322,740,448","634,377,716,216"
"2018-02-06","31,544,870,755","619,290,275,865","96,446,231","510,319,945","4,188,948,545","623,479,224,410"
"2018-02-07","35,263,849,592","616,405,478,519","95,806,694","489,860,104","4,007,914,605","620,413,393,124"
"2018-02-08","25,870,067,541","615,710,148,081","80,582,428","466,231,986","3,785,537,067","619,495,685,148"
"2018-02-09","27,580,819,000","604,833,557,210","104,990,562","466,193,240","3,573,356,841","608,406,914,051"
"2018-02-12","16,839,248,965","600,926,938,548","100,772,812","481,391,892","3,754,839,053","604,681,777,601"
"2018-02-13","16,338,479,817","595,328,087,592","72,708,581","481,300,156","3,824,705,594","599,152,793,186"
"2018-02-14","9,746,397,185","587,596,708,400","38,697,420","428,137,439","3,390,879,358","590,987,587,758"
"2018-02-22","19,397,930,848","590,374,192,560","141,429,804","537,231,638","4,218,365,813","594,592,558,373"
"2018-02-23","17,836,336,744","590,318,411,364","80,715,203","538,441,060","4,279,690,057","594,598,101,421"
"2018-02-26","25,753,904,633","592,714,977,109","97,710,691","539,766,801","4,324,525,319","597,039,502,428"
"2018-02-27","22,856,603,849","593,011,785,899","74,280,906","515,507,218","4,210,700,362","597,222,486,261"
"2018-02-28","21,297,493,208","594,617,162,664","90,028,782","519,612,772","4,152,781,574","598,769,944,238"
"2018-03-01","20,597,765,093","595,939,917,864","81,985,449","502,779,091","4,026,257,637","599,966,175,501"
"2018-03-02","19,133,250,564","595,361,568,569","65,974,083","483,333,284","3,842,126,390","599,203,694,959"
"2018-03-05","18,212,115,131","595,049,930,410","87,456,226","513,243,849","3,948,000,137","598,997,930,547"
"2018-03-06","27,621,735,488","597,537,104,191","120,845,036","527,135,417","4,228,810,764","601,765,914,955"
"2018-03-07","21,333,658,687","596,969,079,947","142,019,595","576,301,732","4,372,211,579","601,341,291,526"
"2018-03-08","19,508,623,178","597,940,210,780","80,078,000","513,988,371","4,143,832,074","602,084,042,854"
"2018-03-09","22,987,739,737","597,050,145,863","85,716,362","517,673,800","4,172,074,169","601,222,220,032"
"2018-03-12","30,147,045,291","600,045,856,188","92,955,878","499,347,672","4,192,577,698","604,238,433,886"
"2018-03-13","23,243,312,776","599,568,767,827","83,299,271","482,696,631","3,983,416,506","603,552,184,333"
"2018-03-14","21,844,321,789","600,345,441,237","86,252,615","478,003,419","3,963,230,726","604,308,671,963"
"2018-03-15","20,560,258,426","601,172,365,606","101,371,412","513,327,141","4,072,190,209","605,244,555,815"
"2018-03-16","19,655,255,713","600,603,525,889","70,720,573","477,923,762","3,832,651,624","604,436,177,513"
"2018-03-19","19,786,309,333","601,576,470,724","115,183,057","521,595,800","4,072,476,369","605,648,947,093"
"2018-03-20","19,071,274,527","602,106,366,122","90,705,615","503,405,374","4,011,255,918","606,117,622,040"
"2018-03-21","24,618,884,450","603,579,457,196","113,223,929","524,294,541","4,183,191,496","607,762,648,692"
"2018-03-22","19,824,211,088","603,796,655,509","87,921,061","487,482,347","3,894,306,402","607,690,961,911"
"2018-03-23","25,850,609,555","593,792,703,708","134,572,126","512,844,402","3,855,268,470","597,647,972,178"
"2018-03-26","24,175,340,823","597,411,337,395","108,943,854","483,055,245","3,755,175,967","601,166,513,362"
"2018-03-27","25,598,099,415","599,442,144,212","109,508,379","497,645,258","3,910,564,069","603,352,708,281"
"2018-03-28","21,615,504,204","599,307,494,218","131,261,267","538,455,045","4,001,345,465","603,308,839,683"
"2018-03-29","24,031,744,677","600,145,215,249","130,956,766","539,998,095","4,173,749,355","604,318,964,604"
"2018-03-30","21,090,897,971","598,855,912,677","75,362,505","501,625,650","4,064,850,235","602,920,762,912"
"2018-04-02","26,034,092,292","601,030,714,928","114,597,342","545,886,858","4,206,509,899","605,237,224,827"
"2018-04-03","19,661,769,790","601,169,419,027","72,416,614","500,961,705","3,950,267,728","605,119,686,755"
"2018-04-04","19,443,610,928","598,181,552,536","64,327,859","489,696,634","3,819,740,711","602,001,293,247"
"2018-04-09","19,593,413,352","599,650,337,034","92,769,980","525,219,014","3,990,578,093","603,640,915,127"
"2018-04-10","21,979,137,912","599,080,845,943","139,240,721","578,424,038","4,362,450,284","603,443,296,227"
"2018-04-11","22,023,899,412","599,689,679,276","91,789,260","568,770,358","4,396,595,995","604,086,275,271"
"2018-04-12","18,548,690,772","600,424,988,033","58,490,691","547,550,452","4,234,501,220","604,659,489,253"
"2018-04-13","16,441,860,274","599,833,935,982","73,493,670","551,694,653","4,227,629,771","604,061,565,753"
"2018-04-16","20,552,602,328","601,024,882,857","104,403,224","579,311,344","4,284,273,761","605,309,156,618"
"2018-04-17","18,703,544,217","600,284,382,263","93,695,430","553,977,154","4,090,618,073","604,375,000,336"
"2018-04-18","20,640,351,247","600,098,082,128","121,604,143","572,480,773","4,211,713,806","604,309,795,934"
"2018-04-19","20,126,295,238","599,180,521,526","100,439,088","575,995,599","4,345,560,275","603,526,081,801"
"2018-04-20","18,648,208,020","596,545,372,671","97,231,955","578,160,438","4,227,127,835","600,772,500,506"
"2018-04-23","17,269,095,574","596,995,595,435","86,147,091","577,099,428","4,153,763,852","601,149,359,287"
"2018-04-24","20,668,951,583","596,377,635,708","102,620,337","578,747,468","4,297,552,965","600,675,188,673"
"2018-04-25","17,402,108,733","597,019,402,304","66,085,362","556,651,252","4,191,882,772","601,211,285,076"
"2018-04-26","17,853,488,136","596,178,122,764","61,633,457","546,411,881","4,068,722,777","600,246,845,541"
"2018-04-27","18,335,751,591","592,867,415,552","61,458,180","530,572,059","3,973,500,134","596,840,915,686"
"2018-05-02","17,814,502,974","592,911,559,958","99,870,623","576,827,570","4,128,773,924","597,040,333,882"
"2018-05-03","17,460,205,873","591,987,078,108","84,167,918","559,667,856","4,185,001,993","596,172,080,101"
"2018-05-04","15,158,223,349","590,434,735,762","98,736,108","586,810,896","4,228,599,065","594,663,334,827"
"2018-05-07","19,854,191,481","591,629,638,695","100,528,562","588,025,721","4,410,626,492","596,040,265,187"
"2018-05-08","20,998,883,416","592,400,524,194","149,281,168","662,332,921","4,722,284,750","597,122,808,944"
"2018-05-09","16,553,893,663","593,703,956,355","84,683,609","606,024,654","4,444,716,543","598,148,672,898"
"2018-05-10","18,640,720,276","594,735,071,550","85,473,140","616,132,570","4,548,945,214","599,284,016,764"
"2018-05-11","17,227,451,352","592,719,427,747","74,526,602","603,532,099","4,392,449,312","597,111,877,059"
"2018-05-14","17,647,263,423","592,905,263,679","86,415,258","613,708,054","4,573,646,168","597,478,909,847"
"2018-05-15","16,843,274,130","593,410,196,752","78,345,394","615,080,747","4,605,082,468","598,015,279,220"
"2018-05-16","18,589,326,461","594,416,330,170","82,670,037","624,035,744","4,596,491,045","599,012,821,215"
"2018-05-17","14,970,481,628","595,158,136,870","74,778,911","609,938,641","4,453,809,437","599,611,946,307"
"2018-05-18","17,450,293,668","594,145,598,040","90,639,341","623,244,085","4,611,049,856","598,756,647,896"
"2018-05-21","22,954,339,139","595,880,340,436","91,042,411","639,878,127","4,774,908,811","600,655,249,247"
"2018-05-22","20,130,655,107","597,985,960,989","66,217,588","627,590,561","4,738,431,993","602,724,392,982"
"2018-05-23","20,767,927,369","599,797,085,094","62,945,590","620,918,898","4,664,544,356","604,461,629,450"
"2018-05-24","16,063,644,818","600,564,172,688","58,069,877","626,126,474","4,648,493,040","605,212,665,728"
"2018-05-25","15,692,437,026","598,455,827,921","53,232,829","621,890,648","4,599,410,124","603,055,238,045"
"2018-05-28","16,829,970,023","598,949,037,435","55,866,482","637,365,163","4,694,646,611","603,643,684,046"
"2018-05-30","17,126,411,578","595,635,486,365","72,201,621","664,925,295","4,667,892,780","600,303,379,145"
"2018-05-31","16,761,954,362","595,372,987,763","73,765,112","678,091,971","4,846,718,115","600,219,705,878"
"2018-06-01","14,018,863,627","592,445,445,276","64,251,426","679,398,928","4,799,782,262","597,245,227,538"
"2018-06-04","13,965,747,617","590,840,188,900","76,890,586","697,119,312","4,899,141,075","595,739,329,975"
"2018-06-05","15,907,349,459","591,074,705,741","64,045,536","693,717,597","5,049,180,803","596,123,886,544"
"2018-06-06","15,375,328,504","590,709,945,434","71,699,058","706,324,292","5,119,333,953","595,829,279,387"
"2018-06-07","16,991,538,468","590,959,804,095","66,320,004","714,880,103","5,184,910,940","596,144,715,035"
"2018-06-08","14,348,962,045","589,088,015,126","60,109,192","687,568,477","4,922,931,680","594,010,946,806"
"2018-06-11","12,811,528,887","588,485,005,458","71,841,306","709,750,001","5,065,021,647","593,550,027,105"
"2018-06-12","15,173,608,534","588,519,533,549","84,532,721","732,589,169","5,296,550,864","593,816,084,413"
"2018-06-13","13,060,641,153","587,140,793,988","70,725,188","721,178,966","5,164,104,663","592,304,898,651"
"2018-06-14","13,899,414,423","586,589,031,060","104,221,319","766,844,975","5,357,453,951","591,946,485,011"
"2018-06-15","13,870,458,115","581,569,561,529","82,037,661","761,565,618","5,203,729,466","586,773,290,995"
"2018-06-19","19,075,444,718","567,849,953,722","133,522,454","803,183,785","5,227,368,870","573,077,322,592"
"2018-06-20","14,020,014,696","564,645,936,794","71,138,015","752,501,046","4,975,410,577","569,621,347,371"
"2018-06-21","14,801,185,938","560,808,688,544","115,815,936","810,695,305","5,173,590,371","565,982,278,915"
"2018-06-22","11,381,925,807","558,196,136,785","58,778,229","760,970,157","4,965,075,587","563,161,212,372"
